close,date,high,interest_over_time_AU,interest_over_time_BR,interest_over_time_CA,interest_over_time_CN,interest_over_time_DE,interest_over_time_FR,interest_over_time_GB,interest_over_time_GH,interest_over_time_IN,interest_over_time_JP,interest_over_time_KE,interest_over_time_KR,interest_over_time_NG,interest_over_time_RU,interest_over_time_SG,interest_over_time_US,interest_over_time_VE,interest_over_time_ZA,low,num_retweets,num_tweets,open,tweet_exposure,volume_from,volume_to
736.24,2018-03-10 00:00:00,736.28,31.0,14.0,21.0,100.0,57.0,46.0,48.0,0.0,56.0,12.0,18.0,10.0,19.0,33.0,13.0,24.0,30.0,29.0,726.74,12000.0,9600.0,726.76,30454600.0,23088.18,16935886.57
742.35,2018-03-10 01:00:00,747.82,42.0,13.0,20.0,61.0,70.0,43.0,44.0,14.0,34.0,18.0,0.0,24.0,38.0,35.0,29.0,22.0,17.0,42.0,734.01,12000.0,9600.0,736.21,30454600.0,25541.93,18941168.97
736.95,2018-03-10 02:00:00,745.04,35.0,19.0,14.0,39.0,68.0,49.0,66.0,43.0,33.0,19.0,0.0,23.0,44.0,33.0,16.0,22.0,22.0,21.0,732.69,12000.0,9600.0,742.4,30454600.0,14217.73,10503466.49
732.14,2018-03-10 03:00:00,737.35,30.0,15.0,17.0,66.0,75.0,50.0,59.0,29.0,41.0,16.0,0.0,40.0,66.0,29.0,26.0,21.0,25.0,57.0,723.87,12000.0,9600.0,736.95,30454600.0,19594.4,14272302.22
735.17,2018-03-10 04:00:00,739.59,33.0,18.0,16.0,49.0,53.0,54.0,48.0,0.0,44.0,25.0,0.0,44.0,57.0,19.0,20.0,22.0,24.0,38.0,724.59,12000.0,9600.0,732.19,30454600.0,12027.8,8798507.48
735.52,2018-03-10 05:00:00,735.6,31.0,19.0,19.0,49.0,64.0,60.0,39.0,0.0,44.0,15.0,0.0,23.0,32.0,32.0,28.0,25.0,46.0,54.0,727.05,12000.0,9600.0,735.17,30454600.0,9397.03,6876125.77
739.7,2018-03-10 06:00:00,744.7,28.0,23.0,27.0,30.0,29.0,35.0,47.0,0.0,43.0,26.0,8.0,42.0,26.0,32.0,23.0,29.0,77.0,54.0,735.52,12000.0,9600.0,735.6,30454600.0,8221.33,6103408.26
732.64,2018-03-10 07:00:00,739.83,26.0,34.0,23.0,59.0,43.0,27.0,58.0,31.0,45.0,37.0,7.0,56.0,19.0,24.0,26.0,31.0,43.0,48.0,730.17,12000.0,9600.0,739.71,30454600.0,7522.77,5537885.14
732.8,2018-03-10 08:00:00,735.57,34.0,35.0,29.0,26.0,40.0,24.0,36.0,0.0,47.0,32.0,0.0,47.0,34.0,28.0,19.0,36.0,61.0,24.0,732.19,12000.0,9600.0,732.64,30454600.0,4297.17,3159847.01
725.96,2018-03-10 09:00:00,732.97,36.0,16.0,26.0,12.0,33.0,23.0,43.0,9.0,41.0,30.0,12.0,41.0,29.0,36.0,27.0,39.0,41.0,28.0,725.83,11600.0,12100.0,732.64,50350500.0,7250.37,5282440.63
727.35,2018-03-10 10:00:00,728.12,26.0,13.0,23.0,34.0,33.0,28.0,33.0,16.0,40.0,20.0,15.0,29.0,24.0,42.0,30.0,35.0,36.0,25.0,719.12,9800.0,10300.0,725.83,45661300.0,7269.8,5269005.71
732.83,2018-03-10 11:00:00,733.55,31.0,16.0,29.0,0.0,31.0,29.0,30.0,0.0,40.0,14.0,6.0,43.0,19.0,36.0,28.0,31.0,23.0,26.0,725.45,9800.0,10300.0,727.55,45661300.0,4136.7,3021599.51
727.73,2018-03-10 12:00:00,733.01,39.0,9.0,26.0,15.0,29.0,21.0,28.0,0.0,44.0,23.0,11.0,27.0,12.0,37.0,23.0,24.0,32.0,28.0,724.96,9800.0,10300.0,732.73,45661300.0,4565.56,3332086.49
727.48,2018-03-10 13:00:00,729.34,35.0,12.0,18.0,0.0,32.0,24.0,24.0,14.0,44.0,29.0,5.0,26.0,13.0,44.0,20.0,27.0,26.0,28.0,723.22,9800.0,10300.0,727.9,45661300.0,3795.54,2761382.99
739.01,2018-03-10 14:00:00,740.53,40.0,14.0,18.0,13.0,25.0,27.0,31.0,7.0,39.0,23.0,2.0,13.0,9.0,29.0,11.0,22.0,12.0,25.0,727.02,9800.0,10300.0,727.44,45661300.0,8715.7,6418030.37
733.45,2018-03-10 15:00:00,739.21,45.0,9.0,17.0,46.0,31.0,20.0,24.0,0.0,37.0,31.0,2.0,21.0,9.0,29.0,20.0,22.0,21.0,23.0,732.31,9800.0,10300.0,739.01,45661300.0,5381.31,3969424.87
735.84,2018-03-10 16:00:00,736.26,45.0,12.0,16.0,52.0,30.0,19.0,27.0,0.0,35.0,45.0,5.0,28.0,21.0,42.0,21.0,21.0,17.0,23.0,731.96,9800.0,10300.0,733.45,45661300.0,4978.48,3658302.9
716.5,2018-03-10 17:00:00,735.89,55.0,16.0,19.0,40.0,23.0,21.0,25.0,0.0,33.0,24.0,5.0,41.0,12.0,41.0,24.0,21.0,21.0,35.0,716.4,9800.0,10300.0,735.84,45661300.0,13148.9,9514644.18
712.02,2018-03-10 18:00:00,716.54,82.0,12.0,18.0,0.0,28.0,23.0,26.0,0.0,39.0,33.0,2.0,25.0,22.0,36.0,26.0,20.0,24.0,28.0,703.43,9800.0,10300.0,716.5,45661300.0,17357.49,12313753.64
714.76,2018-03-10 19:00:00,715.28,14.0,12.0,16.0,23.0,24.0,25.0,24.0,0.0,40.0,7.0,5.0,54.0,21.0,48.0,28.0,20.0,16.0,34.0,703.32,9800.0,10300.0,712.0,45661300.0,9806.39,6944011.91
690.87,2018-03-10 20:00:00,714.76,45.0,13.0,15.0,35.0,27.0,21.0,26.0,7.0,48.0,20.0,8.0,11.0,22.0,34.0,22.0,20.0,24.0,21.0,690.57,9800.0,10300.0,714.76,45661300.0,26897.56,18775871.31
682.23,2018-03-10 21:00:00,690.91,55.0,11.0,17.0,48.0,25.0,18.0,25.0,32.0,52.0,18.0,12.0,26.0,21.0,35.0,8.0,21.0,28.0,12.0,681.38,9800.0,10300.0,690.87,45661300.0,21150.22,14468743.66
689.34,2018-03-10 22:00:00,689.99,37.0,14.0,21.0,57.0,28.0,33.0,24.0,0.0,81.0,29.0,0.0,48.0,23.0,58.0,18.0,27.0,30.0,42.0,678.65,9800.0,10300.0,682.23,45661300.0,14048.13,9602833.87
682.3,2018-03-10 23:00:00,689.41,29.0,13.0,19.0,44.0,32.0,24.0,35.0,0.0,57.0,14.0,12.0,25.0,22.0,77.0,7.0,26.0,28.0,39.0,680.98,9800.0,10300.0,689.35,45661300.0,10727.48,7341876.34
664.32,2018-03-11 00:00:00,682.3,32.0,11.0,17.0,52.0,50.0,32.0,36.0,0.0,64.0,12.0,39.0,6.0,9.0,60.0,32.0,22.0,10.0,33.0,663.58,9800.0,10300.0,682.3,45661300.0,20143.54,13503215.33
675.22,2018-03-11 01:00:00,679.15,24.0,16.0,17.0,64.0,56.0,47.0,47.0,0.0,26.0,16.0,0.0,21.0,24.0,66.0,33.0,23.0,24.0,25.0,664.32,9800.0,10300.0,664.32,45661300.0,20864.73,14080995.74
682.64,2018-03-11 02:00:00,682.68,38.0,16.0,17.0,21.0,82.0,43.0,51.0,25.0,35.0,20.0,25.0,11.0,24.0,37.0,23.0,26.0,18.0,64.0,672.65,9800.0,10300.0,675.22,45661300.0,13259.56,8988197.37
679.0,2018-03-11 03:00:00,683.12,29.0,20.0,20.0,31.0,51.0,59.0,51.0,67.0,31.0,20.0,0.0,25.0,78.0,21.0,28.0,23.0,31.0,68.0,672.44,9800.0,10300.0,682.64,45661300.0,10068.91,6832878.23
682.28,2018-03-11 04:00:00,684.2,34.0,16.0,19.0,60.0,66.0,74.0,39.0,0.0,34.0,15.0,0.0,29.0,100.0,28.0,34.0,23.0,41.0,16.0,677.98,9800.0,10300.0,679.12,45661300.0,11075.65,7548572.16
696.71,2018-03-11 05:00:00,696.71,35.0,12.0,23.0,32.0,79.0,31.0,36.0,0.0,34.0,28.0,0.0,42.0,12.0,24.0,16.0,29.0,63.0,30.0,681.27,9800.0,10300.0,682.28,45661300.0,10217.27,7023827.4
696.15,2018-03-11 06:00:00,697.58,25.0,24.0,23.0,37.0,42.0,21.0,41.0,0.0,40.0,22.0,4.0,30.0,11.0,29.0,31.0,29.0,53.0,50.0,694.3,9800.0,10300.0,696.71,45661300.0,6636.32,4618649.03
690.08,2018-03-11 07:00:00,696.39,52.0,23.0,94.0,55.0,31.0,36.0,65.0,0.0,47.0,22.0,16.0,38.0,32.0,32.0,26.0,100.0,77.0,41.0,687.02,9800.0,10300.0,696.15,45661300.0,9359.01,6468852.39
695.32,2018-03-11 08:00:00,696.24,52.0,14.0,100.0,39.0,41.0,32.0,50.0,0.0,39.0,19.0,8.0,48.0,48.0,43.0,21.0,95.0,19.0,41.0,689.94,9800.0,10300.0,690.07,45661300.0,4238.68,2943626.71
686.2,2018-03-11 09:00:00,695.46,37.0,14.0,73.0,19.0,39.0,25.0,41.0,0.0,38.0,21.0,11.0,21.0,21.0,31.0,22.0,79.0,44.0,39.0,684.98,11600.0,12100.0,695.32,50350500.0,6489.51,4486628.28
688.48,2018-03-11 10:00:00,688.77,35.0,15.0,65.0,33.0,34.0,27.0,47.0,18.0,43.0,32.0,7.0,24.0,24.0,29.0,27.0,71.0,0.0,27.0,680.9,9500.0,9300.0,686.2,33715500.0,17117.84,11691987.35
706.85,2018-03-11 11:00:00,707.59,48.0,11.0,30.0,28.0,33.0,25.0,51.0,17.0,35.0,18.0,3.0,21.0,26.0,35.0,24.0,59.0,16.0,36.0,683.78,9500.0,9300.0,688.51,33715500.0,13687.38,9544129.95
712.69,2018-03-11 12:00:00,720.33,47.0,14.0,37.0,26.0,29.0,28.0,40.0,24.0,59.0,16.0,3.0,10.0,30.0,27.0,18.0,54.0,33.0,35.0,705.7,9500.0,9300.0,706.85,33715500.0,18139.39,12947023.01
710.8,2018-03-11 13:00:00,721.81,55.0,12.0,37.0,50.0,23.0,17.0,37.0,8.0,37.0,9.0,9.0,28.0,6.0,34.0,15.0,51.0,24.0,26.0,710.79,9500.0,9300.0,712.69,33715500.0,12637.47,9054466.91
712.86,2018-03-11 14:00:00,718.11,59.0,14.0,34.0,47.0,29.0,31.0,33.0,0.0,40.0,32.0,6.0,35.0,11.0,33.0,15.0,45.0,18.0,31.0,709.31,9500.0,9300.0,710.8,33715500.0,9330.24,6650485.95
701.17,2018-03-11 15:00:00,715.87,59.0,14.0,36.0,36.0,27.0,30.0,34.0,15.0,31.0,16.0,11.0,31.0,12.0,29.0,20.0,44.0,31.0,35.0,700.96,9500.0,9300.0,712.86,33715500.0,12867.62,9117971.94
709.82,2018-03-11 16:00:00,713.11,52.0,16.0,42.0,36.0,25.0,26.0,34.0,14.0,35.0,42.0,3.0,23.0,22.0,27.0,31.0,41.0,30.0,22.0,701.16,9500.0,9300.0,701.17,33715500.0,12204.97,8631420.72
730.15,2018-03-11 17:00:00,731.86,81.0,10.0,33.0,0.0,25.0,25.0,31.0,0.0,35.0,21.0,3.0,22.0,25.0,22.0,23.0,35.0,23.0,26.0,709.01,9500.0,9300.0,709.81,33715500.0,19637.77,14172205.93
727.26,2018-03-11 18:00:00,735.01,45.0,11.0,27.0,33.0,27.0,28.0,30.0,22.0,43.0,18.0,7.0,13.0,20.0,28.0,24.0,34.0,20.0,20.0,726.78,9500.0,9300.0,730.15,33715500.0,17070.58,12475497.02
728.86,2018-03-11 19:00:00,729.62,60.0,8.0,26.0,0.0,28.0,24.0,29.0,7.0,51.0,54.0,5.0,20.0,10.0,24.0,26.0,28.0,17.0,34.0,724.74,9500.0,9300.0,727.27,33715500.0,11042.6,8030174.24
723.62,2018-03-11 20:00:00,728.99,52.0,7.0,25.0,0.0,29.0,19.0,27.0,0.0,68.0,69.0,9.0,14.0,25.0,40.0,14.0,27.0,30.0,38.0,715.0,9500.0,9300.0,728.86,33715500.0,12130.73,8741910.37
718.4,2018-03-11 21:00:00,723.66,47.0,9.0,22.0,53.0,27.0,25.0,33.0,13.0,59.0,65.0,5.0,0.0,21.0,33.0,29.0,25.0,26.0,37.0,718.13,9500.0,9300.0,723.62,33715500.0,5756.24,4155211.38
721.14,2018-03-11 22:00:00,727.8,38.0,8.0,26.0,0.0,37.0,25.0,34.0,6.0,89.0,38.0,8.0,31.0,17.0,49.0,0.0,25.0,23.0,34.0,717.96,9500.0,9300.0,718.39,33715500.0,11980.38,8665761.01
720.36,2018-03-11 23:00:00,723.18,33.0,12.0,18.0,75.0,45.0,36.0,38.0,21.0,54.0,18.0,43.0,13.0,13.0,41.0,36.0,22.0,27.0,53.0,716.45,9500.0,9300.0,721.14,33715500.0,7969.46,5725201.23
724.28,2018-03-12 00:00:00,725.15,34.0,19.0,21.0,21.0,46.0,38.0,50.0,10.0,30.0,22.0,22.0,28.0,15.0,57.0,37.0,21.0,25.0,56.0,720.35,9500.0,9300.0,720.37,33715500.0,7569.5,5478395.98
722.97,2018-03-12 01:00:00,730.48,34.0,14.0,20.0,42.0,74.0,63.0,58.0,18.0,43.0,16.0,0.0,63.0,50.0,32.0,24.0,21.0,29.0,12.0,721.27,9500.0,9300.0,724.31,33715500.0,11067.88,8039727.95
724.71,2018-03-12 02:00:00,726.8,36.0,18.0,24.0,33.0,100.0,100.0,70.0,0.0,38.0,26.0,0.0,76.0,25.0,20.0,26.0,21.0,25.0,0.0,721.89,9500.0,9300.0,722.97,33715500.0,7864.08,5697748.94
716.03,2018-03-12 03:00:00,725.91,40.0,23.0,22.0,45.0,73.0,25.0,42.0,0.0,47.0,30.0,15.0,80.0,63.0,36.0,32.0,24.0,28.0,61.0,712.91,9500.0,9300.0,724.71,33715500.0,12546.89,9014960.84
722.79,2018-03-12 04:00:00,723.97,35.0,22.0,27.0,33.0,65.0,18.0,49.0,42.0,38.0,28.0,8.0,42.0,0.0,22.0,24.0,30.0,29.0,20.0,714.51,9500.0,9300.0,715.98,33715500.0,5858.12,4220221.53
723.36,2018-03-12 05:00:00,726.68,39.0,19.0,33.0,64.0,58.0,12.0,47.0,0.0,54.0,55.0,22.0,44.0,33.0,26.0,17.0,32.0,43.0,43.0,719.31,9500.0,9300.0,722.79,33715500.0,5958.45,4311903.78
728.0,2018-03-12 06:00:00,729.35,33.0,28.0,34.0,37.0,37.0,32.0,35.0,0.0,51.0,45.0,8.0,44.0,11.0,20.0,20.0,39.0,61.0,41.0,721.33,9500.0,9300.0,723.37,33715500.0,6995.88,5076271.1
726.42,2018-03-12 07:00:00,728.02,35.0,51.0,40.0,45.0,42.0,22.0,42.0,0.0,56.0,47.0,18.0,76.0,17.0,23.0,23.0,44.0,53.0,25.0,724.03,9500.0,9300.0,728.0,33715500.0,4553.6,3309657.48
724.56,2018-03-12 08:00:00,727.29,35.0,100.0,43.0,48.0,38.0,16.0,38.0,0.0,57.0,36.0,16.0,64.0,27.0,28.0,22.0,55.0,96.0,35.0,722.1,9500.0,9300.0,726.42,33715500.0,6985.99,5061320.62
737.25,2018-03-12 09:00:00,739.14,27.0,26.0,29.0,46.0,30.0,29.0,36.0,16.0,45.0,50.0,9.0,67.0,12.0,37.0,19.0,54.0,53.0,38.0,722.24,11600.0,12100.0,724.56,50350500.0,13055.71,9563736.41
734.1,2018-03-12 10:00:00,739.87,34.0,11.0,31.0,69.0,31.0,29.0,30.0,14.0,51.0,35.0,23.0,58.0,31.0,35.0,24.0,42.0,31.0,29.0,732.26,11600.0,12100.0,737.4,50350500.0,11138.17,8206627.79
735.65,2018-03-12 11:00:00,735.76,39.0,22.0,25.0,61.0,37.0,29.0,36.0,7.0,58.0,40.0,9.0,54.0,27.0,37.0,29.0,36.0,26.0,31.0,732.85,11600.0,12100.0,734.08,50350500.0,5204.76,3823458.47
734.82,2018-03-12 12:00:00,736.55,33.0,13.0,20.0,34.0,31.0,25.0,39.0,6.0,53.0,25.0,14.0,39.0,22.0,37.0,15.0,28.0,17.0,36.0,734.56,11600.0,12100.0,735.65,50350500.0,3944.01,2902379.09
729.27,2018-03-12 13:00:00,734.83,47.0,15.0,17.0,29.0,42.0,24.0,39.0,6.0,54.0,28.0,11.0,28.0,11.0,28.0,12.0,24.0,16.0,31.0,728.2,11600.0,12100.0,734.82,50350500.0,13063.86,9535588.98
700.11,2018-03-12 14:00:00,729.41,53.0,17.0,17.0,40.0,28.0,25.0,28.0,19.0,46.0,20.0,23.0,30.0,36.0,23.0,26.0,23.0,12.0,26.0,698.62,11600.0,12100.0,729.27,50350500.0,29460.01,20944330.35
695.41,2018-03-12 15:00:00,703.35,54.0,17.0,18.0,28.0,35.0,29.0,39.0,7.0,33.0,27.0,12.0,44.0,24.0,27.0,29.0,27.0,25.0,29.0,693.36,11600.0,12100.0,699.97,50350500.0,21874.76,15296716.55
699.14,2018-03-12 16:00:00,701.11,44.0,13.0,20.0,27.0,37.0,29.0,43.0,7.0,39.0,51.0,12.0,24.0,16.0,41.0,27.0,29.0,18.0,40.0,687.71,11600.0,12100.0,695.41,50350500.0,23027.86,15996707.0
697.17,2018-03-12 17:00:00,703.98,53.0,16.0,21.0,60.0,31.0,28.0,36.0,6.0,31.0,34.0,17.0,19.0,30.0,31.0,39.0,29.0,22.0,28.0,690.07,11600.0,12100.0,699.12,50350500.0,22308.27,15570585.99
699.94,2018-03-12 18:00:00,700.85,79.0,15.0,20.0,16.0,34.0,24.0,27.0,14.0,40.0,24.0,20.0,23.0,33.0,34.0,49.0,24.0,12.0,40.0,696.2,13600.0,12400.0,697.22,34955300.0,9246.57,6459134.59
684.87,2018-03-12 19:00:00,699.69,87.0,14.0,22.0,0.0,30.0,27.0,35.0,0.0,52.0,46.0,7.0,23.0,10.0,38.0,31.0,25.0,25.0,24.0,678.88,13600.0,12400.0,699.69,34955300.0,28088.79,19233777.79
692.56,2018-03-12 20:00:00,694.92,44.0,13.0,21.0,0.0,34.0,31.0,31.0,6.0,62.0,11.0,6.0,30.0,28.0,33.0,27.0,27.0,25.0,30.0,678.13,13600.0,12400.0,684.87,34955300.0,16616.65,11400063.56
696.76,2018-03-12 21:00:00,697.0,41.0,14.0,22.0,0.0,38.0,22.0,33.0,6.0,83.0,9.0,22.0,14.0,22.0,62.0,9.0,27.0,29.0,34.0,688.38,13600.0,12400.0,692.56,34955300.0,7365.59,5108727.63
690.89,2018-03-12 22:00:00,699.53,38.0,15.0,19.0,0.0,40.0,40.0,37.0,6.0,78.0,31.0,29.0,10.0,19.0,53.0,100.0,26.0,20.0,33.0,688.52,13600.0,12400.0,696.75,34955300.0,9843.73,6837482.34
697.02,2018-03-12 23:00:00,699.15,37.0,13.0,19.0,34.0,60.0,58.0,40.0,7.0,36.0,9.0,27.0,25.0,18.0,45.0,38.0,26.0,18.0,42.0,690.85,13600.0,12400.0,690.89,34955300.0,10072.35,7018331.23
701.65,2018-03-13 00:00:00,701.75,23.0,11.0,17.0,18.0,74.0,47.0,53.0,0.0,52.0,33.0,21.0,36.0,24.0,42.0,37.0,25.0,19.0,46.0,692.57,13600.0,12400.0,697.0,34955300.0,11215.26,7835459.69
693.5,2018-03-13 01:00:00,703.93,28.0,15.0,18.0,66.0,59.0,36.0,71.0,17.0,30.0,36.0,100.0,53.0,64.0,35.0,27.0,23.0,22.0,43.0,693.49,13600.0,12400.0,701.65,34955300.0,12272.16,8595030.46
697.12,2018-03-13 02:00:00,699.45,24.0,17.0,20.0,57.0,84.0,62.0,70.0,27.0,36.0,48.0,0.0,53.0,35.0,20.0,20.0,25.0,26.0,24.0,693.12,13600.0,12400.0,693.58,34955300.0,7759.56,5408800.29
697.57,2018-03-13 03:00:00,697.66,26.0,15.0,22.0,41.0,71.0,69.0,61.0,0.0,45.0,44.0,28.0,57.0,43.0,33.0,24.0,30.0,19.0,37.0,689.4,13600.0,12400.0,697.13,34955300.0,11374.2,7891550.85
708.74,2018-03-13 04:00:00,714.19,32.0,25.0,24.0,48.0,59.0,89.0,60.0,0.0,39.0,31.0,0.0,45.0,15.0,11.0,29.0,33.0,24.0,38.0,696.62,13600.0,12400.0,697.52,34955300.0,13050.3,9227561.49
710.08,2018-03-13 05:00:00,710.08,27.0,25.0,27.0,37.0,37.0,40.0,62.0,100.0,44.0,32.0,5.0,68.0,39.0,35.0,23.0,35.0,37.0,49.0,706.39,13600.0,12400.0,709.09,34955300.0,5890.43,4173549.66
708.18,2018-03-13 06:00:00,711.83,31.0,19.0,36.0,53.0,36.0,40.0,52.0,0.0,48.0,27.0,4.0,51.0,9.0,29.0,29.0,38.0,100.0,31.0,707.81,13600.0,12400.0,710.07,34955300.0,8570.75,6084022.53
701.23,2018-03-13 07:00:00,708.18,29.0,8.0,21.0,57.0,33.0,28.0,48.0,24.0,52.0,48.0,23.0,80.0,22.0,30.0,24.0,40.0,31.0,16.0,693.99,13600.0,12400.0,708.18,34955300.0,12068.78,8450376.05
699.02,2018-03-13 08:00:00,701.36,27.0,34.0,27.0,45.0,24.0,27.0,37.0,8.0,51.0,36.0,9.0,56.0,22.0,31.0,28.0,42.0,17.0,32.0,695.21,13600.0,12400.0,701.23,34955300.0,6736.9,4704476.16
704.49,2018-03-13 09:00:00,708.66,30.0,30.0,43.0,48.0,25.0,26.0,34.0,18.0,43.0,29.0,2.0,100.0,30.0,41.0,22.0,44.0,0.0,24.0,698.56,11600.0,12100.0,699.02,50350500.0,9731.01,6850459.34
687.14,2018-03-13 10:00:00,705.49,26.0,14.0,28.0,59.0,30.0,23.0,36.0,16.0,58.0,16.0,11.0,70.0,10.0,28.0,27.0,33.0,22.0,26.0,687.13,11600.0,12100.0,704.49,50350500.0,10533.89,7339254.93
695.5,2018-03-13 11:00:00,696.01,32.0,10.0,25.0,44.0,29.0,23.0,31.0,10.0,51.0,27.0,13.0,46.0,32.0,30.0,19.0,28.0,17.0,23.0,686.95,11600.0,12100.0,686.98,50350500.0,9513.16,6574667.84
686.8,2018-03-13 12:00:00,695.51,36.0,18.0,17.0,35.0,32.0,31.0,32.0,15.0,58.0,29.0,0.0,28.0,17.0,33.0,39.0,30.0,15.0,18.0,683.77,11600.0,12100.0,695.5,50350500.0,12678.28,8738022.71
689.8,2018-03-13 13:00:00,695.8,47.0,13.0,18.0,39.0,25.0,25.0,32.0,16.0,71.0,20.0,9.0,43.0,32.0,33.0,25.0,24.0,25.0,16.0,686.66,11600.0,12100.0,686.66,50350500.0,19404.56,13431846.83
687.39,2018-03-13 14:00:00,692.99,50.0,11.0,14.0,34.0,29.0,32.0,35.0,0.0,45.0,25.0,2.0,56.0,39.0,30.0,28.0,21.0,9.0,31.0,685.9,11600.0,12100.0,689.8,50350500.0,13494.75,9294013.54
687.52,2018-03-13 15:00:00,689.64,67.0,11.0,15.0,41.0,30.0,30.0,41.0,17.0,45.0,33.0,10.0,16.0,23.0,43.0,35.0,24.0,12.0,22.0,682.76,11600.0,12100.0,687.39,50350500.0,13588.94,9314472.9
697.13,2018-03-13 16:00:00,698.73,64.0,9.0,18.0,22.0,31.0,21.0,32.0,28.0,40.0,49.0,2.0,37.0,27.0,31.0,32.0,26.0,17.0,35.0,682.39,11600.0,12100.0,687.52,50350500.0,25744.99,17762268.54
690.02,2018-03-13 17:00:00,698.1,61.0,12.0,23.0,26.0,27.0,32.0,33.0,0.0,39.0,69.0,11.0,39.0,14.0,41.0,35.0,22.0,17.0,22.0,689.84,11600.0,12100.0,697.12,50350500.0,10564.96,7336743.46
685.84,2018-03-13 18:00:00,690.02,46.0,14.0,21.0,29.0,29.0,26.0,30.0,6.0,45.0,22.0,6.0,7.0,21.0,34.0,23.0,22.0,20.0,21.0,682.37,11600.0,12100.0,690.02,50350500.0,17524.3,12001854.62
682.31,2018-03-13 19:00:00,687.03,49.0,16.0,16.0,24.0,27.0,24.0,29.0,0.0,62.0,42.0,6.0,21.0,28.0,24.0,35.0,24.0,19.0,28.0,679.19,11600.0,12100.0,686.04,50350500.0,16224.73,11068301.41
681.15,2018-03-13 20:00:00,688.2,45.0,14.0,18.0,0.0,27.0,22.0,29.0,17.0,58.0,32.0,7.0,40.0,10.0,41.0,24.0,23.0,14.0,17.0,679.81,11600.0,12100.0,682.32,50350500.0,14255.85,9727446.97
685.46,2018-03-13 21:00:00,685.46,32.0,13.0,22.0,47.0,31.0,26.0,29.0,11.0,68.0,0.0,4.0,27.0,13.0,40.0,16.0,24.0,28.0,42.0,680.56,11600.0,12100.0,681.15,50350500.0,6913.64,4724945.91
689.32,2018-03-13 22:00:00,691.19,36.0,12.0,17.0,48.0,34.0,44.0,33.0,5.0,86.0,9.0,0.0,47.0,7.0,49.0,47.0,23.0,18.0,47.0,685.22,11600.0,12100.0,685.46,50350500.0,7209.73,4963157.93
689.96,2018-03-13 23:00:00,691.03,25.0,14.0,17.0,0.0,40.0,55.0,41.0,6.0,100.0,14.0,0.0,30.0,13.0,53.0,19.0,22.0,25.0,52.0,688.47,11600.0,12100.0,689.26,50350500.0,4947.99,3415386.63
699.83,2018-03-14 00:00:00,700.05,36.0,11.0,15.0,0.0,47.0,60.0,42.0,10.0,46.0,36.0,0.0,31.0,13.0,48.0,28.0,20.0,19.0,59.0,689.61,11600.0,12100.0,689.96,50350500.0,12417.01,8616657.33
701.84,2018-03-14 01:00:00,702.42,30.0,11.0,15.0,39.0,73.0,69.0,61.0,0.0,35.0,36.0,26.0,38.0,31.0,35.0,31.0,20.0,21.0,21.0,699.79,11600.0,12100.0,699.84,50350500.0,5006.99,3513323.24
701.22,2018-03-14 02:00:00,703.38,30.0,16.0,17.0,58.0,66.0,88.0,46.0,0.0,26.0,25.0,0.0,80.0,49.0,28.0,11.0,21.0,16.0,24.0,700.96,11600.0,12100.0,701.81,50350500.0,3650.41,2564851.31
699.93,2018-03-14 03:00:00,702.51,29.0,16.0,15.0,45.0,79.0,77.0,41.0,36.0,32.0,46.0,13.0,52.0,15.0,15.0,30.0,22.0,31.0,63.0,699.79,11600.0,12100.0,701.21,50350500.0,3150.64,2210056.44
690.98,2018-03-14 04:00:00,699.94,32.0,23.0,21.0,66.0,43.0,71.0,64.0,38.0,47.0,31.0,14.0,50.0,62.0,16.0,18.0,24.0,42.0,41.0,689.56,11600.0,12100.0,699.93,50350500.0,6533.63,4528174.42
694.19,2018-03-14 05:00:00,694.67,29.0,16.0,22.0,36.0,52.0,29.0,34.0,0.0,39.0,33.0,0.0,52.0,10.0,18.0,28.0,31.0,62.0,32.0,690.81,11600.0,12100.0,690.98,50350500.0,3808.78,2639637.31
692.6,2018-03-14 06:00:00,694.19,31.0,29.0,29.0,34.0,27.0,30.0,48.0,0.0,56.0,27.0,8.0,68.0,9.0,16.0,26.0,35.0,71.0,29.0,691.37,11600.0,12100.0,694.19,50350500.0,3161.42,2190000.01
690.75,2018-03-14 07:00:00,693.84,33.0,40.0,18.0,39.0,28.0,15.0,27.0,13.0,50.0,35.0,7.0,90.0,32.0,20.0,23.0,40.0,34.0,15.0,689.69,11600.0,12100.0,692.57,50350500.0,4927.68,3404016.05
691.66,2018-03-14 08:00:00,692.51,27.0,11.0,40.0,54.0,30.0,26.0,36.0,0.0,40.0,38.0,15.0,58.0,40.0,29.0,23.0,38.0,88.0,21.0,690.47,11600.0,12100.0,690.75,50350500.0,5308.67,3665898.37
675.44,2018-03-14 09:00:00,692.0,19.0,53.0,40.0,36.0,28.0,20.0,26.0,0.0,43.0,65.0,44.0,61.0,32.0,46.0,24.0,27.0,12.0,20.0,674.23,10600.0,13500.0,691.66,51132200.0,13595.12,9278294.27
666.68,2018-03-14 10:00:00,676.7,19.0,20.0,50.0,36.0,25.0,25.0,33.0,9.0,52.0,49.0,25.0,48.0,31.0,37.0,26.0,25.0,0.0,15.0,661.54,10600.0,13500.0,675.44,51132200.0,24782.92,16522826.05
